,Unnamed: 0,zipcode,unleashed,barking,poop,violation,nameone,nametwo,namethree,namefour,namefive,dognumber,breedone,breedtwo,breedthree,breedfour,breedfive,colorone,colortwo,colorthree,colorfour,colorfive,nameonenum,nametwonum,namethreenum,namefournum,namefivenum,breedonenum,breedtwonum,breedthreenum,breedfournum,breedfivenum,coloronenum,colortwonum,colorthreenum,colorfournum,colorfivenum,Fnum,Mnum,Fnameone,Fnametwo,Fnamethree,Fbreedone,Fbreedtwo,Fbreedthree,Fcolorone,Fcolortwo,Fcolorthree,Mnameone,Mnametwo,Mnamethree,Mbreedone,Mbreedtwo,Mbreedthree,Mcolorone,Mcolortwo,Mcolorthree,Fnameonenum,Fnametwonum,Fnamethreenum,Fbreedonenum,Fbreedtwonum,Fbreedthreenum,Fcoloronenum,Fcolortwonum,Fcolorthreenum,Mnameonenum,Mnametwonum,Mnamethreenum,Mbreedonenum,Mbreedtwonum,Mbreedthreenum,Mcoloronenum,Mcolortwonum,Mcolorthreenum,Fneuterednum,Mneuterednum,Fvaccinatednum,Mvaccinatednum,Fnamefour,Fnamefournum,Fnamefive,Fnamefivenum,Fbreedfour,Fbreedfournum,Fbreedfive,Fbreedfivenum,Fcolorfour,Fcolorfournum,Fcolorfive,Fcolorfivenum,Mnamefour,Mnamefournum,Mnamefive,Mnamefivenum,Mbreedfour,Mbreedfournum,Mbreedfive,Mbreedfivenum,Mcolorfour,Mcolorfournum,Mcolorfive,Mcolorfivenum,Vaccinated,Neutered,COCO,MAX,BELLA,SHIH,CHIHUAHUA,YORKSHIRE,BROWN,WHITE,BLACK
204,204,11366,10.0,129.0,1.0,15.0,Mollie,Buddy,Max,Lady,Lucky,118.0,Yorkshire Terrier,Shih Tzu,Maltese,Labrador Retriever,German Shepherd Dog,Black,White,Brown,Tan,Gray,5.0,3.0,3.0,2.0,2.0,14.0,10.0,7.0,7.0,6.0,42.0,24.0,12.0,11.0,6.0,49.0,69.0,Mollie,Lady,Georgia,Shih Tzu,Labrador Retriever,Yorkshire Terrier,Black,White,Brown,Buddy,Max,Divo,Yorkshire Terrier,Maltese,Shih Tzu,Black,White,Tan,5.0,2.0,1.0,5.0,5.0,3.0,19.0,8.0,7.0,3.0,3.0,1.0,11.0,5.0,5.0,23.0,16.0,6.0,41.0,56.0,39.0,57.0,Star,1.0,Sky,1.0,German Shepherd Dog,3.0,Labrador Retriever Crossbreed,3.0,Tan,5.0,Gray,3.0,Baron,1.0,Ace,1.0,Beagle,3.0,German Shepherd Dog,3.0,Brown,5.0,Blond,4.0,96.0,97.0,0,3,1,10,2,14,12,24,42
205,205,11367,24.0,173.0,1.0,47.0,Lucky,Bella,Prince,Charlie,Milo,262.0,Shih Tzu,Yorkshire Terrier,Chihuahua,Maltese,Pomeranian,White,Black,Brown,Tan,Blond,5.0,4.0,4.0,4.0,4.0,33.0,24.0,20.0,14.0,12.0,72.0,70.0,29.0,28.0,16.0,108.0,154.0,Bella,Princess,Mollie,Shih Tzu,Yorkshire Terrier,Maltese,White,Black,Tan,Lucky,Prince,Milo,Shih Tzu,Yorkshire Terrier,Chihuahua,Black,White,Brown,4.0,3.0,3.0,12.0,8.0,7.0,30.0,26.0,12.0,5.0,4.0,4.0,21.0,16.0,14.0,44.0,42.0,18.0,98.0,117.0,94.0,135.0,Roxie,3.0,Yuki,2.0,Chihuahua,6.0,Pomeranian,6.0,Brown,11.0,Blond,7.0,Jack,3.0,Charlie,3.0,Maltese,7.0,Pomeranian,6.0,Tan,16.0,Blond,9.0,229.0,215.0,2,1,4,33,20,24,29,72,70
206,206,11368,35.0,255.0,3.0,130.0,Princess,Tobby,Lady,Coco,Bella,263.0,Shih Tzu,Yorkshire Terrier,American Pit Bull Terrier,Maltese,Chihuahua,White,Black,Brown,Tan,Gray,7.0,5.0,4.0,4.0,3.0,33.0,18.0,18.0,15.0,13.0,90.0,58.0,33.0,24.0,20.0,107.0,156.0,Princess,Lady,Bella,Shih Tzu,Yorkshire Terrier,Chihuahua,White,Black,Brown,Tobby,Max,Jack,Shih Tzu,American Pit Bull Terrier,Maltese,White,Black,Brown,7.0,4.0,3.0,15.0,9.0,7.0,34.0,25.0,12.0,5.0,3.0,3.0,18.0,13.0,12.0,56.0,33.0,21.0,68.0,83.0,93.0,127.0,Muneca,3.0,Nahla,2.0,American Pit Bull Terrier,5.0,Bichon Frise,4.0,Tan,12.0,Gray,8.0,Coco,3.0,Rocky,3.0,Yorkshire Terrier,9.0,Chihuahua,6.0,Gray,12.0,Tan,12.0,220.0,151.0,4,3,3,33,13,18,33,90,58
207,207,11369,51.0,177.0,2.0,85.0,Lucky,Linda,Max,Bella,Sam,181.0,Chihuahua,Shih Tzu,Maltese,American Pit Bull Terrier,Yorkshire Terrier,White,Black,Brown,Tan,Gray,4.0,3.0,3.0,2.0,2.0,13.0,13.0,12.0,11.0,9.0,51.0,42.0,27.0,19.0,10.0,71.0,110.0,Linda,Daisy,Lulu,Shih Tzu,Maltese,Yorkshire Terrier,White,Black,Tan,Lucky,Max,Sam,Chihuahua,German Shepherd Dog,Cocker Spaniel,Black,White,Brown,3.0,2.0,2.0,7.0,7.0,5.0,23.0,14.0,11.0,4.0,3.0,2.0,9.0,7.0,6.0,28.0,28.0,19.0,51.0,66.0,61.0,87.0,Ginger,2.0,Bella,2.0,American Pit Bull Terrier,5.0,Chihuahua,4.0,Brown,8.0,Gray,5.0,Tobby,2.0,King,2.0,Shih Tzu,6.0,American Pit Bull Terrier,6.0,Tan,8.0,Gray,5.0,148.0,117.0,1,3,2,13,13,9,27,51,42
208,208,11370,12.0,132.0,3.0,66.0,Max,Luna,Buddy,Bella,Teddy,204.0,Shih Tzu,Chihuahua,Yorkshire Terrier,Maltese,Beagle,Black,White,Brown,Tan,Gray,5.0,5.0,4.0,4.0,4.0,16.0,9.0,9.0,8.0,7.0,63.0,56.0,27.0,20.0,8.0,87.0,117.0,Luna,Bella,Abbey,Maltese,Shih Tzu,Chihuahua,White,Black,Brown,Max,Buddy,Teddy,Shih Tzu,Beagle,Chihuahua,Black,White,Brown,5.0,4.0,3.0,5.0,5.0,4.0,26.0,22.0,12.0,5.0,4.0,4.0,11.0,6.0,5.0,41.0,30.0,15.0,72.0,83.0,70.0,94.0,Sandy,3.0,Mocca,2.0,Yorkshire Terrier,4.0,"Poodle, Toy",3.0,Tan,6.0,Blond,4.0,Rocky,3.0,Prince,2.0,Pomeranian,5.0,Yorkshire Terrier,5.0,Tan,14.0,Gray,5.0,164.0,155.0,2,5,4,16,9,9,27,56,63
209,209,11371,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
210,210,11372,30.0,157.0,6.0,71.0,Max,Lola,Bella,Mollie,Tobby,466.0,Shih Tzu,Chihuahua,Yorkshire Terrier,Maltese,American Pit Bull Terrier,Black,White,Brown,Tan,Blond,9.0,8.0,7.0,5.0,4.0,40.0,32.0,26.0,24.0,15.0,139.0,100.0,57.0,42.0,20.0,204.0,262.0,Lola,Bella,Mollie,Shih Tzu,Chihuahua,Yorkshire Terrier,Black,White,Brown,Max,Tobby,Charlie,Shih Tzu,Chihuahua,Maltese,Black,White,Brown,8.0,7.0,5.0,18.0,15.0,12.0,60.0,35.0,28.0,9.0,4.0,4.0,22.0,17.0,14.0,79.0,65.0,29.0,169.0,199.0,186.0,231.0,Lily,4.0,Rosie,4.0,Maltese,10.0,American Pit Bull Terrier,9.0,Tan,20.0,Blond,11.0,Buddy,3.0,Gizmo,3.0,Yorkshire Terrier,14.0,Cocker Spaniel,9.0,Tan,22.0,Gray,10.0,417.0,368.0,2,9,7,40,32,26,57,100,139
211,211,11373,24.0,218.0,4.0,117.0,Max,Tobby,Bella,Lucky,Snoopy,441.0,Yorkshire Terrier,Shih Tzu,Maltese,Chihuahua,Pomeranian,White,Black,Brown,Tan,Gray,8.0,7.0,5.0,5.0,4.0,45.0,41.0,37.0,31.0,19.0,129.0,124.0,48.0,44.0,17.0,173.0,267.0,Bella,Mia,Lily,Yorkshire Terrier,Maltese,Shih Tzu,White,Black,Tan,Max,Tobby,Snoopy,Yorkshire Terrier,Shih Tzu,Maltese,White,Black,Brown,5.0,3.0,3.0,18.0,17.0,17.0,52.0,51.0,22.0,8.0,7.0,4.0,27.0,24.0,19.0,76.0,73.0,29.0,125.0,180.0,151.0,219.0,Sandy,3.0,Lulu,3.0,Chihuahua,13.0,Cocker Spaniel,7.0,Brown,19.0,Blond,7.0,Bobby,3.0,Jack,3.0,Chihuahua,18.0,Pomeranian,15.0,Tan,22.0,Gray,13.0,370.0,305.0,3,8,5,41,31,45,48,129,124
212,212,11374,32.0,264.0,5.0,101.0,Charlie,Maggie,Coco,Princess,Buddy,288.0,Yorkshire Terrier,Shih Tzu,Maltese,Chihuahua,Pomeranian,Black,White,Brown,Tan,Blond,4.0,4.0,4.0,4.0,3.0,28.0,20.0,17.0,11.0,11.0,84.0,79.0,24.0,21.0,15.0,116.0,172.0,Maggie,Princess,Mocca,Yorkshire Terrier,"Poodle, Toy",Pomeranian,Black,White,Tan,Buddy,Max,Charlie,Yorkshire Terrier,Shih Tzu,Maltese,Black,White,Brown,4.0,4.0,3.0,10.0,8.0,6.0,32.0,29.0,12.0,3.0,3.0,3.0,18.0,15.0,12.0,52.0,50.0,14.0,97.0,136.0,95.0,151.0,Cookie,3.0,Lulu,3.0,Beagle,5.0,Shih Tzu,5.0,Brown,10.0,Blond,5.0,Jack,3.0,Baby,3.0,Chihuahua,7.0,German Shepherd Dog,6.0,Blond,10.0,Tan,9.0,246.0,233.0,4,3,2,20,11,28,24,79,84
213,213,11375,92.0,430.0,9.0,105.0,Max,Lucky,Charlie,Lola,Coco,718.0,Shih Tzu,Maltese,Yorkshire Terrier,Chihuahua,Labrador Retriever,White,Black,Tan,Brown,Blond,11.0,9.0,9.0,8.0,7.0,47.0,39.0,38.0,37.0,25.0,198.0,195.0,71.0,62.0,48.0,344.0,374.0,Lola,Lucy,Coco,Shih Tzu,Maltese,Chihuahua,Black,White,Tan,Max,Lucky,Charlie,Shih Tzu,Yorkshire Terrier,Chihuahua,White,Black,Tan,8.0,6.0,6.0,24.0,21.0,16.0,100.0,94.0,28.0,11.0,8.0,8.0,23.0,23.0,21.0,104.0,95.0,43.0,289.0,312.0,301.0,321.0,Lily,5.0,Princess,5.0,Yorkshire Terrier,15.0,Golden Retriever,13.0,Brown,26.0,Blond,23.0,Buddy,6.0,Teddy,6.0,Maltese,18.0,Labrador Retriever,16.0,Brown,36.0,Blond,25.0,622.0,601.0,7,11,4,47,37,38,62,198,195
214,214,11377,37.0,283.0,2.0,124.0,Max,Lucky,Bella,Coco,Rocky,585.0,Shih Tzu,Yorkshire Terrier,Maltese,Chihuahua,American Pit Bull Terrier,Black,White,Brown,Tan,Blond,9.0,8.0,8.0,8.0,7.0,42.0,38.0,38.0,30.0,19.0,155.0,147.0,63.0,52.0,28.0,253.0,332.0,Bella,Roxie,Lily,Shih Tzu,Maltese,Yorkshire Terrier,Black,White,Brown,Max,Rocky,Buddy,Maltese,Shih Tzu,Yorkshire Terrier,Black,White,Brown,8.0,5.0,4.0,19.0,15.0,15.0,67.0,65.0,27.0,9.0,7.0,6.0,23.0,23.0,23.0,88.0,82.0,36.0,205.0,236.0,218.0,283.0,Coco,4.0,Precious,4.0,Chihuahua,12.0,American Pit Bull Terrier,11.0,Tan,22.0,Blond,14.0,Charlie,6.0,Cody,5.0,Chihuahua,18.0,Labrador Retriever,12.0,Tan,30.0,Gray,14.0,501.0,441.0,8,9,8,42,30,38,63,147,155
215,215,11378,48.0,246.0,7.0,184.0,Rocky,Coco,Bella,Sandy,Bailey,468.0,Shih Tzu,Yorkshire Terrier,Maltese,Labrador Retriever,Beagle,Black,White,Brown,Tan,Gray,10.0,8.0,7.0,5.0,5.0,37.0,32.0,20.0,19.0,18.0,141.0,105.0,57.0,52.0,20.0,218.0,250.0,Bella,Coco,Lily,Shih Tzu,Yorkshire Terrier,Maltese,Black,White,Brown,Rocky,Bruno,Buddy,Shih Tzu,Yorkshire Terrier,Labrador Retriever,Black,White,Brown,7.0,6.0,5.0,16.0,16.0,13.0,60.0,54.0,30.0,10.0,5.0,4.0,21.0,16.0,12.0,81.0,51.0,27.0,182.0,198.0,191.0,216.0,Maggie,5.0,Sandy,5.0,Beagle,11.0,Chihuahua,8.0,Tan,25.0,Blond,12.0,Jake,4.0,Jack,4.0,American Pit Bull Terrier,11.0,Miniature Pinscher,9.0,Tan,27.0,Gray,14.0,407.0,380.0,8,3,7,37,15,32,57,105,141
216,216,11379,70.0,268.0,4.0,56.0,Bella,Charlie,Lucky,Max,Rocky,648.0,Shih Tzu,Yorkshire Terrier,Labrador Retriever,Maltese,Cocker Spaniel,Black,White,Brown,Tan,Blond,16.0,11.0,10.0,9.0,9.0,53.0,44.0,38.0,37.0,24.0,197.0,160.0,72.0,56.0,34.0,317.0,331.0,Bella,Maggie,Mollie,Shih Tzu,Yorkshire Terrier,Labrador Retriever,Black,White,Brown,Charlie,Lucky,Max,Shih Tzu,Yorkshire Terrier,Maltese,White,Black,Brown,16.0,9.0,7.0,24.0,18.0,17.0,110.0,65.0,36.0,11.0,10.0,9.0,29.0,26.0,24.0,95.0,87.0,36.0,283.0,269.0,270.0,285.0,Lexi,6.0,Sofie,4.0,Cocker Spaniel,14.0,Beagle,14.0,Tan,27.0,Blond,15.0,Rocky,9.0,Buddy,5.0,Labrador Retriever,21.0,German Shepherd Dog,11.0,Tan,29.0,Blond,19.0,555.0,552.0,4,9,16,53,21,44,72,160,197
217,217,11385,119.0,564.0,6.0,258.0,Bella,Max,Lucky,Charlie,Buddy,869.0,Yorkshire Terrier,Shih Tzu,Maltese,American Pit Bull Terrier,Chihuahua,Black,White,Brown,Tan,Blond,17.0,10.0,10.0,10.0,9.0,71.0,45.0,42.0,39.0,38.0,257.0,206.0,97.0,96.0,34.0,416.0,453.0,Bella,Daisy,Roxie,Yorkshire Terrier,Chihuahua,Shih Tzu,Black,White,Tan,Max,Lucky,Buddy,Yorkshire Terrier,Shih Tzu,American Pit Bull Terrier,Black,White,Brown,17.0,9.0,9.0,33.0,19.0,19.0,125.0,101.0,49.0,10.0,10.0,9.0,38.0,26.0,25.0,132.0,105.0,57.0,336.0,320.0,361.0,395.0,Lola,8.0,Princess,7.0,Cocker Spaniel,18.0,Maltese,18.0,Brown,40.0,Blond,18.0,Rocky,9.0,Charlie,7.0,Maltese,24.0,Chihuahua,19.0,Tan,47.0,Gray,17.0,756.0,656.0,9,10,17,45,38,71,97,206,257
218,218,11411,13.0,31.0,15.0,36.0,Coco,King,Max,Joshua,Blue,56.0,Yorkshire Terrier,Shih Tzu,Maltese,Chihuahua,Boxer,Black,Tan,White,Brown,Blue,2.0,2.0,2.0,1.0,1.0,10.0,5.0,4.0,3.0,3.0,18.0,7.0,6.0,5.0,4.0,23.0,33.0,Coco,Queenie,Bella,Chihuahua,Labrador Retriever,Shih Tzu,Black,Brown,White,King,Max,Joshua,Yorkshire Terrier,Shih Tzu,Boxer,Black,Tan,Blue,2.0,1.0,1.0,2.0,2.0,2.0,8.0,3.0,3.0,2.0,2.0,1.0,8.0,3.0,3.0,10.0,6.0,3.0,18.0,23.0,20.0,30.0,Jada,1.0,Mocca,1.0,Yorkshire Terrier,2.0,American Pit Bull Terrier,2.0,Gray,2.0,Blue,1.0,Blue,1.0,Rocky,1.0,Maltese,3.0,Cavalier King Charles Spaniel,2.0,White,3.0,Fawn,2.0,50.0,41.0,2,2,1,5,3,10,5,6,18
219,219,11412,43.0,195.0,8.0,90.0,Kobe,Coco,Lola,Bella,Max,106.0,Shih Tzu,Yorkshire Terrier,Labrador Retriever,American Pit Bull Terrier,Chihuahua,Black,White,Brown,Tan,Gray,3.0,3.0,3.0,2.0,2.0,11.0,8.0,7.0,7.0,5.0,32.0,17.0,13.0,13.0,6.0,37.0,69.0,Lola,Bella,Duchess,Shih Tzu,Morkie,Yorkshire Terrier,White,Black,Brown,Kobe,Duke,Rocky,Shih Tzu,Chihuahua,Labrador Retriever,Black,White,Tan,3.0,2.0,2.0,4.0,3.0,3.0,8.0,7.0,5.0,3.0,2.0,2.0,7.0,5.0,5.0,25.0,9.0,9.0,29.0,46.0,29.0,60.0,Coco,2.0,Pebbles,2.0,American Pit Bull Terrier,3.0,American Pit Bull Terrier Crossbreed,2.0,Tan,4.0,Gray,2.0,Snoopy,2.0,Max,2.0,Yorkshire Terrier,5.0,American Pit Bull Terrier,4.0,Brown,8.0,Gray,4.0,89.0,75.0,3,2,2,11,5,8,13,17,32
220,220,11413,62.0,99.0,6.0,66.0,Lucky,Zeus,Buttons,Milo,Honey,97.0,American Pit Bull Terrier,Yorkshire Terrier,Shih Tzu,Maltese,Pomeranian,White,Black,Brown,Tan,Blue,3.0,2.0,2.0,2.0,2.0,13.0,8.0,7.0,6.0,5.0,27.0,25.0,13.0,11.0,4.0,35.0,62.0,Honey,Gwen,Curly,American Pit Bull Terrier,Yorkshire Terrier,German Shepherd Dog,White,Black,Brown,Lucky,Zeus,Buttons,American Pit Bull Terrier,Pomeranian,Shih Tzu,White,Black,Brown,2.0,1.0,1.0,5.0,4.0,3.0,10.0,9.0,5.0,3.0,2.0,2.0,8.0,5.0,4.0,17.0,16.0,8.0,27.0,42.0,26.0,49.0,Muffin,1.0,Bonnie,1.0,Shih Tzu,3.0,Morkie,2.0,Tan,4.0,Blue,2.0,Milo,2.0,Chestnut,1.0,Maltese,4.0,Yorkshire Terrier,4.0,Tan,7.0,Gray,3.0,75.0,69.0,1,1,1,7,2,8,13,27,25
221,221,11414,30.0,121.0,1.0,72.0,Bella,Buddy,Lady,Peanut,Bailey,326.0,Shih Tzu,Yorkshire Terrier,Chihuahua,Maltese,Labrador Retriever,Black,White,Brown,Tan,Blond,9.0,7.0,4.0,4.0,4.0,25.0,25.0,20.0,17.0,15.0,92.0,72.0,37.0,36.0,19.0,147.0,179.0,Bella,Lady,Honey,Yorkshire Terrier,Labrador Retriever,German Shepherd Dog,Black,White,Tan,Buddy,Peanut,Bailey,Shih Tzu,Yorkshire Terrier,Chihuahua,Black,White,Brown,9.0,4.0,3.0,13.0,10.0,10.0,39.0,30.0,21.0,6.0,4.0,4.0,18.0,12.0,11.0,53.0,42.0,17.0,126.0,140.0,127.0,148.0,Coco,3.0,Mia,2.0,Chihuahua,9.0,Maltese,9.0,Brown,20.0,Cream,7.0,Rocky,4.0,Sam,3.0,Maltese,8.0,Labrador Retriever Crossbreed,7.0,Tan,15.0,Blond,14.0,275.0,266.0,3,3,9,25,20,25,37,72,92
222,222,11415,6.0,142.0,2.0,33.0,Gizmo,Lucy,Charlie,Bella,Shelby,176.0,Maltese,Chihuahua,Yorkshire Terrier,American Pit Bull Terrier,Shih Tzu,White,Black,Tan,Brown,Brindle,3.0,3.0,3.0,2.0,2.0,12.0,10.0,10.0,8.0,7.0,51.0,44.0,21.0,11.0,9.0,88.0,88.0,Lucy,Bella,Daisy,Maltese,Chihuahua,American Pit Bull Terrier,White,Black,Tan,Charlie,Oliver,Maximus,Maltese,Yorkshire Terrier,Chihuahua,White,Black,Tan,3.0,2.0,2.0,6.0,5.0,5.0,29.0,23.0,9.0,3.0,2.0,2.0,6.0,6.0,5.0,22.0,21.0,12.0,75.0,62.0,75.0,73.0,Shelby,2.0,Sasha,2.0,Beagle,4.0,Yorkshire Terrier,4.0,Brown,8.0,Brindle,5.0,Henry,2.0,Simba,2.0,Shih Tzu,5.0,German Shepherd Dog,5.0,Blond,5.0,Gray,4.0,148.0,137.0,1,0,2,7,10,10,11,51,44
223,223,11416,13.0,80.0,2.0,69.0,Coco,Buddy,Bella,Rocky,Prince,125.0,Chihuahua,Shih Tzu,American Pit Bull Terrier,German Shepherd Dog,Maltese,Black,White,Brown,Tan,Rust,4.0,3.0,3.0,3.0,2.0,17.0,11.0,10.0,8.0,7.0,30.0,26.0,19.0,19.0,5.0,49.0,76.0,Bella,Pebbles,Mollie,Chihuahua,German Shepherd Dog,American Pit Bull Terrier,Black,White,Brown,Coco,Buddy,Rocky,Chihuahua,Shih Tzu,Maltese,Black,White,Brown,3.0,2.0,2.0,7.0,6.0,5.0,12.0,9.0,8.0,4.0,3.0,3.0,10.0,7.0,6.0,18.0,17.0,11.0,35.0,47.0,42.0,62.0,Star,1.0,Sheba,1.0,Shih Tzu,4.0,Yorkshire Terrier,4.0,Tan,8.0,Blue,2.0,Chubby,2.0,Trouble,2.0,American Pit Bull Terrier,5.0,"Bull Dog, English",4.0,Tan,11.0,Rust,5.0,104.0,82.0,4,0,3,11,17,7,19,26,30
224,224,11417,42.0,96.0,17.0,111.0,Bella,Coco,Charlie,Max,Sofie,237.0,Shih Tzu,Yorkshire Terrier,American Pit Bull Terrier,German Shepherd Dog,Chihuahua,Black,White,Brown,Tan,Gray,8.0,5.0,5.0,3.0,3.0,26.0,17.0,13.0,12.0,11.0,84.0,64.0,27.0,24.0,6.0,125.0,112.0,Bella,Coco,Sofie,Shih Tzu,Chihuahua,Yorkshire Terrier,Black,White,Tan,Charlie,Max,Buddy,Yorkshire Terrier,Shih Tzu,American Pit Bull Terrier,Black,White,Brown,8.0,4.0,3.0,17.0,6.0,6.0,39.0,35.0,14.0,4.0,3.0,2.0,11.0,9.0,9.0,45.0,29.0,14.0,110.0,77.0,108.0,89.0,Daisy,3.0,Belle,2.0,Beagle,5.0,German Shepherd Dog,5.0,Brown,13.0,Blond,5.0,Gus,2.0,Tyson,2.0,Labrador Retriever,7.0,Maltese,7.0,Tan,10.0,Gray,4.0,197.0,187.0,5,3,8,26,11,17,27,64,84
225,225,11418,32.0,178.0,7.0,97.0,Bella,Oreo,Sam,Sofie,Max,242.0,Yorkshire Terrier,Shih Tzu,Maltese,German Shepherd Dog,Mixed,Black,White,Brown,Tan,Blond,3.0,3.0,3.0,3.0,3.0,17.0,16.0,14.0,11.0,9.0,72.0,67.0,24.0,23.0,14.0,88.0,154.0,Bella,Lulu,Sofie,Yorkshire Terrier,Mixed,Maltese,White,Black,Brown,Oreo,Sam,Max,Shih Tzu,Maltese,Yorkshire Terrier,Black,White,Brown,3.0,3.0,3.0,8.0,6.0,5.0,26.0,24.0,8.0,3.0,3.0,3.0,12.0,9.0,9.0,48.0,41.0,16.0,60.0,102.0,75.0,118.0,Cookie,2.0,Coco,2.0,German Shepherd Dog,5.0,Shih Tzu,4.0,Tan,8.0,Blond,7.0,Jack,3.0,Rocky,3.0,German Shepherd Crossbreed,6.0,German Shepherd Dog,6.0,Tan,15.0,Blond,7.0,193.0,162.0,2,3,3,16,7,17,24,67,72
226,226,11419,21.0,67.0,4.0,103.0,Max,Coco,Mia,Lucky,Precious,150.0,Shih Tzu,American Pit Bull Terrier,Maltese,Chihuahua,German Shepherd Dog,Black,White,Brown,Tan,Brindle,6.0,4.0,3.0,3.0,3.0,13.0,13.0,12.0,8.0,8.0,40.0,34.0,31.0,16.0,5.0,69.0,81.0,Coco,Mia,Little,American Pit Bull Terrier,Labrador Retriever,Shih Tzu,Black,Brown,White,Max,Lucky,Charlie,Shih Tzu,Maltese,German Shepherd Dog,Black,White,Brown,4.0,3.0,2.0,6.0,4.0,4.0,17.0,13.0,12.0,6.0,3.0,2.0,9.0,9.0,7.0,23.0,22.0,18.0,54.0,51.0,57.0,65.0,Zoe,2.0,Baby,2.0,Chihuahua,3.0,German Shepherd Crossbreed,3.0,Tan,8.0,Blond,4.0,Tobby,2.0,Beast,2.0,American Pit Bull Terrier,7.0,Chihuahua,5.0,Tan,8.0,Gray,2.0,122.0,105.0,4,6,1,13,8,7,31,34,40
227,227,11420,41.0,111.0,9.0,112.0,Max,Bella,Coco,Buddy,Oreo,179.0,Shih Tzu,Yorkshire Terrier,Pomeranian,American Pit Bull Terrier,Chihuahua,Black,White,Brown,Tan,Gray,6.0,5.0,4.0,2.0,2.0,20.0,13.0,9.0,9.0,7.0,61.0,43.0,20.0,17.0,8.0,63.0,116.0,Bella,Daisy,Sandy,Shih Tzu,American Pit Bull Terrier,Rottweiler,Black,White,Brown,Max,Coco,Buddy,Shih Tzu,Yorkshire Terrier,Pomeranian,Black,White,Brown,5.0,2.0,2.0,7.0,4.0,3.0,25.0,15.0,6.0,6.0,3.0,2.0,13.0,13.0,7.0,36.0,28.0,14.0,42.0,70.0,46.0,82.0,Bronnje,1.0,Mindy,1.0,American Pit Bull Terrier Crossbreed,3.0,Golden Retriever,3.0,Gray,4.0,Tan,4.0,Oreo,2.0,Prince,2.0,Chihuahua,5.0,Beagle,5.0,Tan,13.0,Gold,4.0,128.0,112.0,4,6,5,20,7,13,20,43,61
228,228,11421,39.0,249.0,7.0,118.0,Max,Jake,Buddy,Bella,Jax,284.0,Havanese,Yorkshire Terrier,Shih Tzu,American Pit Bull Terrier,American Pit Bull Terrier Crossbreed,Black,White,Tan,Brown,Gray,6.0,4.0,3.0,3.0,3.0,18.0,17.0,16.0,15.0,12.0,90.0,58.0,39.0,23.0,13.0,136.0,148.0,Bella,Lily,Heidi,Havanese,American Pit Bull Terrier Crossbreed,Pomeranian,Black,White,Tan,Max,Jake,Buddy,Maltese,Shih Tzu,Yorkshire Terrier,Black,White,Tan,3.0,3.0,3.0,16.0,9.0,8.0,46.0,28.0,19.0,6.0,4.0,3.0,10.0,10.0,9.0,44.0,30.0,20.0,103.0,105.0,119.0,128.0,Honey,2.0,Cookie,2.0,Yorkshire Terrier,8.0,Chihuahua,7.0,Brown,9.0,Chocolate,5.0,Jax,3.0,Shadow,3.0,American Pit Bull Terrier,8.0,Puggle,6.0,Brown,14.0,Gray,10.0,247.0,208.0,2,6,3,16,11,17,23,58,90
229,229,11422,36.0,100.0,2.0,67.0,Diamond,Buddy,Teddy,Porkchop,Rusty,81.0,Yorkshire Terrier,Labrador Retriever Crossbreed,Maltese,Rottweiler,American Pit Bull Terrier,Black,White,Brown,Tan,Gray,3.0,2.0,2.0,2.0,2.0,7.0,7.0,6.0,4.0,4.0,26.0,16.0,13.0,11.0,6.0,42.0,39.0,Diamond,Porkchop,Maggie,Rottweiler,Labrador Retriever Crossbreed,Maltese,Black,Brown,Tan,Buddy,Teddy,Duke,Yorkshire Terrier,Chihuahua,Maltese,Black,White,Brown,3.0,2.0,1.0,4.0,4.0,3.0,15.0,9.0,7.0,2.0,2.0,1.0,5.0,3.0,3.0,11.0,10.0,4.0,35.0,26.0,37.0,30.0,Mindy,1.0,Mia,1.0,"Bull Dog, English",2.0,American Pit Bull Terrier Crossbreed,2.0,White,6.0,Gray,2.0,Dom,1.0,Chip,1.0,Labrador Retriever Crossbreed,3.0,Siberian Husky,2.0,Gray,4.0,Tan,4.0,67.0,61.0,0,1,1,2,3,7,13,16,26
